HP-AP	H5LP - A5LP	FF	MHScored	MHSkipped	MAScored	MASkipped	R
-3	-3	0.10897435897435898	0.96	1.28	0.96	1.44	1
4	-2	0.2820512820512821	1.36	1.72	1.36	1.32	-1
6	-9	0.41666666666666674	1.2	1.52	0.88	1.08	-1
13	8	0.25274725274725274	1.4230769230769231	1.6923076923076923	0.9615384615384616	1.4615384615384615	1
-21	-3	-0.07692307692307693	1.1153846153846154	2.1538461538461537	1.3076923076923077	1.6538461538461537	0
-1	4	0.12637362637362637	0.8461538461538461	1.0769230769230769	1.1923076923076923	1.9230769230769231	-1
-13	3	0.06043956043956045	2.4615384615384617	0.9230769230769231	3.1923076923076925	1.1538461538461537	1
7	6	0.3571428571428571	1.4615384615384615	1.5	1.2307692307692308	1.5384615384615385	0
-2	2	0.12087912087912084	1.1923076923076923	1.3461538461538463	1.3076923076923077	1.2692307692307692	0
5	-1	0.08791208791208793	0.9615384615384616	1.4615384615384615	1.0	1.8846153846153846	-1
-14	0	0.11538461538461536	1.4230769230769231	0.9230769230769231	1.8461538461538463	0.8846153846153846	0
1	3	0.038461538461538436	1.6923076923076923	1.3076923076923077	1.4230769230769231	1.4615384615384615	0
12	3	0.6208791208791209	1.4615384615384615	1.4615384615384615	0.9615384615384616	1.3846153846153846	1
15	1	0.34615384615384615	1.4444444444444444	1.4444444444444444	0.8518518518518519	1.1111111111111112	1
54	8	0.9230769230769231	3.1481481481481484	1.1111111111111112	1.0740740740740742	2.1481481481481484	1
-11	0	0.23626373626373628	1.037037037037037	1.8518518518518519	1.4444444444444444	1.4814814814814814	1
-9	0	-0.027472527472527486	1.2962962962962963	1.2592592592592593	1.4074074074074074	0.9259259259259259	0
9	0	0.48901098901098905	1.3333333333333333	1.5925925925925926	1.1481481481481481	1.3703703703703705	1
-10	1	0.12087912087912084	1.1851851851851851	1.8518518518518519	1.4074074074074074	1.4814814814814814	1
13	-1	0.543956043956044	1.7777777777777777	0.8888888888888888	1.6666666666666667	1.2592592592592593	-1
-35	-9	-0.11538461538461536	0.9629629629629629	1.4074074074074074	2.4444444444444446	0.9259259259259259	-1
-3	-7	0.25274725274725274	1.1851851851851851	1.4814814814814814	1.3703703703703705	1.6296296296296295	0
-1	1	-0.054945054945054916	0.9259259259259259	1.4074074074074074	0.9259259259259259	1.4074074074074074	0
-3	1	0.21904761904761905	1.1428571428571428	2.107142857142857	0.9642857142857143	1.4642857142857142	1
10	4	0.3571428571428571	1.3571428571428572	1.5714285714285714	1.1428571428571428	1.8214285714285714	1
37	6	0.7238095238095238	2.5357142857142856	0.9642857142857143	1.0714285714285714	1.9642857142857142	1
12	5	0.24761904761904763	1.75	1.25	1.2857142857142858	1.3571428571428572	1
2	-2	0.17142857142857143	1.4642857142857142	1.4285714285714286	1.3928571428571428	1.5	1
33	5	0.6428571428571429	3.142857142857143	1.1071428571428572	1.3214285714285714	1.6428571428571428	1
-9	-1	0.014285714285714263	0.9285714285714286	1.3928571428571428	1.1785714285714286	1.4642857142857142	0
9	-2	0.2523809523809524	1.3571428571428572	0.9642857142857143	1.1785714285714286	1.3214285714285714	-1
-32	-4	-0.09523809523809523	0.8214285714285714	1.1428571428571428	1.7857142857142858	0.8571428571428571	-1
12	4	0.44761904761904764	1.5357142857142858	1.4285714285714286	0.8928571428571429	1.5	1
-51	-6	-0.37619047619047613	1.0	1.4827586206896552	3.103448275862069	1.1379310344827587	0
2	0	0.5047619047619047	1.1724137931034482	1.4137931034482758	1.4827586206896552	1.4137931034482758	1
-6	-1	0.17142857142857143	1.3103448275862069	1.6896551724137931	1.4137931034482758	0.9655172413793104	-1
-35	-8	-0.2523809523809524	0.896551724137931	1.4827586206896552	2.4827586206896552	0.9655172413793104	0
15	0	0.580952380952381	1.7586206896551724	0.8620689655172413	1.4482758620689655	1.4137931034482758	0
-12	-3	0.04285714285714287	1.206896551724138	1.3448275862068966	1.7586206896551724	1.2758620689655173	0
1	-1	0.21904761904761905	1.103448275862069	2.0	1.206896551724138	2.103448275862069	-1
4	-1	0.11904761904761904	1.2758620689655173	1.4137931034482758	0.896551724137931	1.1379310344827587	-1
7	7	0.2	1.1379310344827587	1.7586206896551724	0.896551724137931	1.3793103448275863	1
1	-3	0.2	1.3448275862068966	1.4482758620689655	1.3103448275862069	1.5172413793103448	0
-19	-5	-0.26666666666666666	0.9	1.5	1.4666666666666666	1.4333333333333333	-1
54	7	0.8083333333333333	3.1666666666666665	1.1	1.0666666666666667	2.1	1
-1	7	0.08333333333333331	1.2666666666666666	2.1	0.9333333333333333	1.5333333333333334	1
25	5	0.6791666666666667	2.566666666666667	0.9666666666666667	1.1666666666666667	1.5333333333333334	1
4	6	0.16249999999999998	1.8333333333333333	1.3	1.4333333333333333	1.0666666666666667	1
-20	-5	0.0	0.9666666666666667	1.5	1.3333333333333333	1.6333333333333333	-1
-18	1	0.1333333333333333	1.2666666666666666	1.4666666666666666	1.7	0.8333333333333334	0
-8	-4	0.04583333333333334	0.8666666666666667	1.1666666666666667	1.2333333333333334	1.3	-1
14	6	0.35833333333333334	1.4666666666666666	1.4	1.2666666666666666	1.4333333333333333	1
6	0	0.5333333333333332	1.5	1.4	1.1333333333333333	1.7666666666666666	1
6	-2	0.375	1.5161290322580645	1.4838709677419355	1.5483870967741935	1.4516129032258065	0
-10	0	0.10833333333333334	1.2903225806451613	1.3548387096774193	1.5161290322580645	1.4516129032258065	0
11	-8	0.4083333333333333	1.1290322580645162	1.6129032258064515	1.3548387096774193	2.032258064516129	-1
19	3	0.3	1.4193548387096775	1.032258064516129	0.8387096774193549	1.1612903225806452	1
-6	-2	0.125	1.2903225806451613	1.4193548387096775	1.2580645161290323	1.4838709677419355	1
-33	-7	-0.0625	1.096774193548387	1.8064516129032258	2.5806451612903225	0.9354838709677419	-1
37	7	0.625	1.8064516129032258	0.8064516129032258	0.8709677419354839	1.6129032258064515	1
-10	-7	0.16249999999999998	1.2903225806451613	1.6451612903225807	1.8387096774193548	1.2580645161290323	-1
-54	-9	-0.55	0.9032258064516129	1.5806451612903225	3.161290322580645	1.064516129032258	-1
3	2	0.2708333333333333	1.064516129032258	2.032258064516129	0.9354838709677419	1.4838709677419355	1
-17	0	0.0	1.0625	2.0	1.28125	1.625	0
44	7	0.7610294117647058	3.09375	1.03125	1.09375	1.59375	1
-10	-3	-0.0625	0.875	1.59375	1.28125	1.40625	0
23	5	0.4375	2.59375	0.9375	1.5	1.53125	1
3	2	0.2720588235294118	1.625	1.4375	1.40625	1.15625	1
1	-6	0.1875	1.21875	1.5	1.3125	1.3125	-1
-6	6	0.125	1.34375	2.0	1.09375	1.78125	0
-23	-4	-0.08088235294117646	0.8125	1.125	1.78125	1.21875	0
-26	-4	0.25	1.5	1.4375	1.78125	0.78125	-1
0	3	0.13970588235294118	0.96875	1.46875	0.90625	1.59375	1
13	3	0.34191176470588236	1.303030303030303	1.6363636363636365	0.8484848484848485	1.1515151515151516	0
-48	-8	-0.2941176470588236	1.121212121212121	1.7878787878787878	3.0606060606060606	1.0606060606060606	0
-6	-5	0.2941176470588235	1.7575757575757576	0.8181818181818182	2.5757575757575757	0.9393939393939394	-1
10	-6	0.38235294117647056	1.0606060606060606	1.5757575757575757	0.9696969696969697	1.4242424242424243	-1
2	-1	0.1323529411764706	0.9696969696969697	1.606060606060606	1.0909090909090908	2.0303030303030303	1
11	3	0.05882352941176472	1.2727272727272727	1.303030303030303	0.8787878787878788	1.5454545454545454	-1
9	5	0.29411764705882354	1.4242424242424243	1.1515151515151516	1.2121212121212122	1.5151515151515151	1
5	3	0.3382352941176471	1.8484848484848484	1.2424242424242424	1.6363636363636365	1.5151515151515151	1
-3	0	0.29411764705882354	1.2727272727272727	1.393939393939394	1.4848484848484849	1.4242424242424243	0
18	-3	0.2941176470588235	1.4848484848484849	1.5151515151515151	1.3333333333333333	1.9696969696969697	0
-7	4	0.17647058823529413	0.9705882352941176	1.411764705882353	1.1176470588235294	1.7647058823529411	0
-18	1	-0.11764705882352944	0.8823529411764706	1.5	1.3823529411764706	1.1470588235294117	1
-37	-1	-0.11764705882352938	1.2941176470588236	1.911764705882353	1.7058823529411764	0.7941176470588235	0
37	7	0.6470588235294117	2.6176470588235294	1.0	1.3235294117647058	1.4705882352941178	1
23	5	0.4901960784313725	1.7058823529411764	1.4705882352941178	0.8235294117647058	1.2352941176470589	1
39	8	0.5294117647058824	3.088235294117647	1.088235294117647	1.5	1.588235294117647	1
-12	4	0.12745098039215688	1.088235294117647	2.0	1.0588235294117647	1.5588235294117647	0
3	1	0.411764705882353	1.5294117647058822	1.3823529411764706	1.2352941176470589	1.3529411764705883	1
-13	4	0.0	1.0294117647058822	1.5588235294117647	1.2647058823529411	1.6764705882352942	1
-11	-4	0.1764705882352941	1.2352941176470589	1.5	1.8235294117647058	1.2647058823529411	1
-41	0	-0.1111111111111111	0.9444444444444444	1.4444444444444444	1.7222222222222223	0.8333333333333334	-1
27	9	0.5555555555555556	2.6666666666666665	1.0277777777777777	1.3611111111111112	1.25	1
8	-5	0.24836601307189543	1.0285714285714285	1.5142857142857142	1.0	1.5142857142857142	0
12	4	0.3333333333333333	1.1428571428571428	1.7428571428571429	1.0857142857142856	2.0	1
-37	-9	-0.16666666666666669	1.2285714285714286	1.3428571428571427	2.6666666666666665	1.0277777777777777	0
-11	2	0.1111111111111111	0.8285714285714286	1.2	1.2	1.4857142857142858	1
11	2	0.2777777777777778	1.3142857142857143	1.4285714285714286	1.2571428571428571	1.8857142857142857	1
-19	-3	0.05555555555555558	1.7222222222222223	0.8333333333333334	3.057142857142857	1.0857142857142856	-1
21	-3	0.3333333333333333	1.4857142857142858	1.542857142857143	0.9444444444444444	1.4444444444444444	1
7	-1	0.4444444444444444	1.3611111111111112	1.25	1.4857142857142858	1.3428571428571427	0
-13	-5	0.16666666666666669	1.2777777777777777	1.75	1.75	1.3888888888888888	-1
23	-3	0.2777777777777778	1.8333333333333333	1.2777777777777777	0.9722222222222222	1.4722222222222223	0
-15	-6	0.16666666666666669	1.1666666666666667	1.4722222222222223	1.75	1.3888888888888888	-1
3	6	0.11111111111111113	0.9722222222222222	1.4722222222222223	0.8055555555555556	1.25	1
-15	-2	0.27777777777777773	1.4722222222222223	1.3611111111111112	1.8333333333333333	1.2777777777777777	-1
51	6	0.7222222222222222	3.0277777777777777	1.0833333333333333	1.3055555555555556	1.4444444444444444	1
-9	4	0.055555555555555525	1.2777777777777777	1.8333333333333333	1.1944444444444444	1.3611111111111112	1
-7	-2	0.1111111111111111	1.0555555555555556	1.5555555555555556	1.2777777777777777	1.75	-1
-10	-1	0.05555555555555558	1.0	1.5277777777777777	1.1666666666666667	1.7222222222222223	-1
-20	0	-0.05555555555555558	1.0833333333333333	1.9444444444444444	1.4444444444444444	1.5277777777777777	1
-1	2	0.21052631578947367	1.135135135135135	1.7027027027027026	1.054054054054054	1.5135135135135136	-1
40	0	0.631578947368421	1.6756756756756757	0.8108108108108109	1.054054054054054	1.8918918918918919	0
21	2	0.2631578947368421	1.5135135135135136	1.4864864864864864	0.972972972972973	1.5945945945945945	1
-53	-11	-0.42105263157894735	1.162162162162162	1.3783783783783783	3.0	1.054054054054054	-1
-5	-3	0.10526315789473684	1.162162162162162	1.4864864864864864	1.2972972972972974	1.7297297297297298	-1
22	0	0.42105263157894735	1.4054054054054055	1.2432432432432432	1.2702702702702702	1.864864864864865	1
-8	2	0.3157894736842105	0.8378378378378378	1.2432432432432432	1.4594594594594594	1.3783783783783783	1
-19	-3	0.05263157894736842	1.864864864864865	1.3243243243243243	2.675675675675676	1.0810810810810811	0
26	5	0.4210526315789474	1.7297297297297298	1.3513513513513513	0.9459459459459459	1.4594594594594594	1
9	-1	0.21052631578947367	1.2702702702702702	1.4594594594594594	0.972972972972973	1.4054054054054055	-1
43	8	0.631578947368421	3.026315789473684	1.0526315789473684	1.394736842105263	1.3157894736842106	1
-7	5	0.10526315789473684	0.9736842105263158	1.368421052631579	1.131578947368421	1.368421052631579	1
-5	7	0.10526315789473684	0.9736842105263158	1.4210526315789473	1.131578947368421	1.5	1
-31	-5	-0.10526315789473684	1.236842105263158	1.8421052631578947	1.8421052631578947	1.2894736842105263	-1
-10	-2	0.05263157894736842	1.0526315789473684	1.5	1.5	1.4736842105263157	0
-7	4	0.15789473684210525	1.131578947368421	1.894736842105263	1.2894736842105263	1.5263157894736843	1
46	2	0.736842105263158	2.710526315789474	1.105263157894737	0.868421052631579	1.3157894736842106	1
-15	-5	0.368421052631579	1.5263157894736843	1.4210526315789473	1.763157894736842	1.4210526315789473	1
8	0	0.2631578947368421	1.3157894736842106	1.736842105263158	1.1578947368421053	1.7105263157894737	0
-42	-6	-0.21052631578947367	0.9736842105263158	1.631578947368421	1.7105263157894737	0.8157894736842105	-1
-3	-3	-1.0	0.0	1.0	1.0	0.0	-1
-3	-3	-1.0	1.0	2.0	2.0	1.0	-1
3	3	1.0	4.0	3.0	3.0	4.0	1
0	0	0.0	1.0	1.0	1.0	1.0	0
0	0	0.0	0.0	0.0	0.0	0.0	0
0	0	0.0	1.0	1.0	1.0	1.0	0
3	3	1.0	1.0	0.0	0.0	1.0	1
3	3	1.0	2.0	1.0	1.0	2.0	1
-3	-3	-1.0	0.0	6.0	6.0	0.0	-1
3	3	1.0	5.0	0.0	0.0	5.0	1
5	5	1.0	5.0	1.0	1.5	2.5	1
0	0	0.0	2.0	1.5	3.5	1.0	0
5	5	1.0	2.5	1.5	0.0	0.5	1
-3	-3	0.0	1.0	3.5	2.0	1.5	0
3	3	1.0	1.0	0.0	0.5	0.5	1
2	2	1.0	1.0	1.0	1.0	1.5	1
4	4	1.0	1.0	0.5	1.0	2.0	1
-1	-1	0.0	1.5	2.0	0.5	0.5	0
1	1	0.0	0.5	0.5	0.0	3.0	0
3	3	1.0	2.5	1.0	0.0	2.5	1
3	3	1.0	5.0	0.6666666666666666	0.6666666666666666	3.0	1
2	2	0.5	0.3333333333333333	1.6666666666666667	0.6666666666666666	2.6666666666666665	1
-3	-3	0.0	0.3333333333333333	0.6666666666666666	2.0	0.6666666666666666	-1
3	3	0.5	1.6666666666666667	1.0	1.3333333333333333	1.3333333333333333	1
-9	-9	-1.0	0.6666666666666666	1.6666666666666667	2.0	1.0	-1
-8	-8	-1.0	1.3333333333333333	2.0	1.6666666666666667	0.6666666666666666	-1
3	3	0.5	1.3333333333333333	0.3333333333333333	1.0	2.6666666666666665	1
-4	-4	-0.5	1.0	2.0	0.6666666666666666	0.3333333333333333	-1
-1	-1	0.5	0.6666666666666666	0.3333333333333333	3.3333333333333335	1.0	1
1	1	0.5	0.6666666666666666	2.3333333333333335	1.0	1.3333333333333333	1
-3	-3	0.5	0.5	2.25	1.25	0.75	0
4	4	0.5	1.25	1.0	0.25	1.5	1
1	1	0.5	1.0	2.0	0.25	1.0	1
7	7	0.6666666666666666	2.0	0.25	0.5	2.25	1
8	8	1.0	1.75	0.5	1.0	1.75	1
-5	-5	-0.3333333333333333	0.75	2.0	2.5	0.75	0
2	2	0.6666666666666666	2.0	1.25	4.25	1.0	0
-3	-3	-0.3333333333333333	0.75	0.75	1.0	0.5	-1
8	8	1.0	2.25	1.25	1.25	2.75	1
5	5	1.0	1.0	1.0	0.75	1.75	1
-3	-3	0.0	1.0	1.6	1.0	1.8	0
4	4	1.0	4.4	0.8	1.6	1.2	1
5	5	0.6666666666666667	3.2	1.0	1.0	1.8	1
1	1	0.5	1.2	0.6	1.6	1.2	1
-2	-2	0.3333333333333333	0.4	1.4	0.6	2.0	0
5	5	1.0	1.4	0.6	1.0	1.4	1
-1	-1	0.3333333333333333	0.6	1.0	1.2	1.2	1
-2	-2	0.0	0.4	1.8	0.6	1.6	0
-5	-5	0.0	1.0	2.2	1.4	0.4	0
-8	-8	-0.3333333333333333	0.8	1.4	1.8	1.2	1
9	7	1.0	1.6666666666666667	0.6666666666666666	1.0	1.6666666666666667	1
0	-1	0.3333333333333333	0.8333333333333334	2.0	0.8333333333333334	1.1666666666666667	0
-2	-1	-0.25	0.6666666666666666	1.5	1.0	1.6666666666666667	0
9	3	0.75	1.5	1.0	0.3333333333333333	1.3333333333333333	1
0	0	0.3333333333333333	1.1666666666666667	1.8333333333333333	1.1666666666666667	2.1666666666666665	0
-4	-1	0.5	1.3333333333333333	1.0	1.0	0.5	0
-2	-6	0.16666666666666663	1.5	1.1666666666666667	1.3333333333333333	0.5	-1
-7	-4	0.16666666666666663	0.8333333333333334	1.8333333333333333	3.3333333333333335	0.8333333333333334	-1
2	-1	0.0	1.1666666666666667	1.3333333333333333	1.1666666666666667	1.5	-1
-13	-9	-0.3333333333333333	0.3333333333333333	1.6666666666666667	3.8333333333333335	0.6666666666666666	-1
13	7	1.0	3.7142857142857144	0.5714285714285714	0.5714285714285714	1.7142857142857142	1
-2	-2	0.25	0.8571428571428571	1.4285714285714286	1.0	1.5714285714285714	0
-4	-3	0.25	0.2857142857142857	1.1428571428571428	1.1428571428571428	0.8571428571428571	0
-6	0	0.16666666666666669	0.8571428571428571	1.1428571428571428	1.4285714285714286	1.0	0
4	7	0.5	3.4285714285714284	0.8571428571428571	1.4285714285714286	1.5714285714285714	1
4	5	0.75	1.5714285714285714	0.42857142857142855	1.4285714285714286	1.0	1
14	7	1.0	1.1428571428571428	0.5714285714285714	0.42857142857142855	1.7142857142857142	1
-3	-5	-0.25	0.8571428571428571	1.5714285714285714	0.8571428571428571	1.5714285714285714	-1
2	2	0.25	1.2857142857142858	1.8571428571428572	1.0	1.4285714285714286	1
1	4	0.25	1.4285714285714286	1.4285714285714286	0.8571428571428571	2.142857142857143	1
2	2	0.8	3.25	0.5	1.0	0.5	0
-6	-8	0.15000000000000002	1.25	1.375	3.5	0.75	-1
-8	-4	-0.4	0.5	1.625	0.875	1.375	-1
-1	2	0.2	0.625	1.5	0.25	1.25	1
1	-3	0.4	1.125	0.875	0.875	1.125	0
3	-4	0.09999999999999998	1.25	1.625	1.0	1.375	-1
1	0	0.5	1.125	1.875	1.125	2.0	1
2	-4	0.25	0.875	1.25	0.75	1.25	0
6	-3	0.35	1.375	1.0	1.375	1.375	0
-13	-9	-0.35	0.875	1.75	1.75	0.375	-1
-16	-9	-0.3	0.2222222222222222	1.2222222222222223	3.0	0.4444444444444444	-1
12	4	0.8	1.1111111111111112	0.6666666666666666	0.6666666666666666	1.6666666666666667	0
-4	-2	0.2	0.8888888888888888	1.3333333333333333	1.2222222222222223	1.8888888888888888	0
15	11	0.8	1.8888888888888888	0.5555555555555556	1.0	1.4444444444444444	1
2	-3	0.15000000000000002	0.8888888888888888	1.2222222222222223	0.7777777777777778	1.4444444444444444	-1
15	10	1.0	3.4444444444444446	0.6666666666666666	0.7777777777777778	1.8888888888888888	1
-1	4	0.04999999999999999	1.1111111111111112	1.2222222222222223	1.1111111111111112	1.4444444444444444	1
-9	-4	-0.09999999999999998	1.0	1.8888888888888888	1.3333333333333333	0.8888888888888888	-1
2	7	0.4	1.5555555555555556	1.2222222222222223	1.0	1.1111111111111112	1
3	9	0.35	0.8888888888888888	1.2222222222222223	1.1111111111111112	1.5555555555555556	1
15	8	0.8333333333333334	3.2	0.4	0.8	1.6	1
-17	-11	-0.4666666666666666	0.9	1.4	3.2	0.6	-1
14	5	0.6666666666666666	1.5	0.9	0.9	1.5	1
-2	-2	0.06666666666666671	0.9	1.7	1.0	1.3	1
4	2	0.5	1.2	1.1	1.0	2.0	1
1	-6	0.46666666666666673	1.2	1.4	0.9	1.3	1
-9	-2	0.09999999999999998	1.3	1.7	1.7	0.7	1
-4	4	-0.1333333333333333	0.7	1.5	1.0	1.5	1
-5	-1	-0.033333333333333354	0.8	1.4	1.5	1.2	0
9	1	0.4666666666666666	1.1	0.8	0.4	1.2	-1
-4	-3	0.23333333333333336	0.9090909090909091	1.3636363636363635	1.0909090909090908	1.2727272727272727	0
-1	-4	0.20000000000000007	1.5454545454545454	0.8181818181818182	1.5454545454545454	0.8181818181818182	-1
-8	-1	0.3333333333333333	0.7272727272727273	1.4545454545454546	1.0	0.7272727272727273	0
-11	-2	-0.06666666666666671	1.5454545454545454	1.2727272727272727	3.090909090909091	0.5454545454545454	0
5	3	0.6	0.8181818181818182	1.1818181818181819	0.8181818181818182	1.5454545454545454	0
-3	1	0.3333333333333333	1.0909090909090908	1.5454545454545454	1.2727272727272727	1.2727272727272727	1
0	-1	0.16666666666666666	0.36363636363636365	1.0909090909090908	0.6363636363636364	1.3636363636363635	0
14	5	1.0	3.5454545454545454	0.6363636363636364	1.2727272727272727	2.1818181818181817	1
7	8	0.23333333333333336	1.2727272727272727	1.1818181818181819	0.8181818181818182	1.6363636363636365	1
1	-7	0.1333333333333333	1.0909090909090908	2.0	0.9090909090909091	1.4545454545454546	0
18	9	0.8571428571428571	2.923076923076923	0.5384615384615384	1.0	2.1666666666666665	1
-7	-3	-0.1428571428571429	1.5833333333333333	1.0	3.5	0.75	-1
1	6	0.2142857142857143	0.8333333333333334	1.4166666666666667	0.8333333333333334	1.3333333333333333	1
-7	3	0.14285714285714285	1.4166666666666667	1.3333333333333333	1.5833333333333333	1.0	1
-1	-2	0.2142857142857143	1.1666666666666667	2.0	1.1666666666666667	1.0833333333333333	0
1	-6	0.23809523809523808	1.0	0.8333333333333334	1.5833333333333333	1.25	-1
-8	-4	-0.11904761904761904	0.75	1.5	0.75	1.0833333333333333	0
-1	1	0.2857142857142857	1.0	1.4166666666666667	1.0769230769230769	1.4615384615384615	1
-11	-2	-0.11904761904761904	0.6666666666666666	1.5	1.25	1.25	-1
-15	-3	0.09523809523809523	1.0769230769230769	1.4615384615384615	2.923076923076923	0.5384615384615384	1
18	6	1.0	3.5384615384615383	0.7692307692307693	1.3846153846153846	1.5384615384615385	1
-11	-5	-0.3333333333333333	1.0714285714285714	1.3571428571428572	1.6153846153846154	1.0	-1
5	-2	-0.047619047619047616	1.4615384615384615	1.2307692307692308	0.4166666666666667	1.0	-1
1	-3	0.047619047619047616	0.9230769230769231	1.4615384615384615	0.9230769230769231	1.5384615384615385	-1
-1	-5	0.35714285714285715	0.7692307692307693	1.1538461538461537	1.2307692307692308	1.9230769230769231	-1
14	-2	0.6666666666666667	1.7692307692307692	0.9230769230769231	0.9230769230769231	1.6153846153846154	1
4	0	0.42857142857142855	0.8333333333333334	1.4166666666666667	0.6923076923076923	1.5384615384615385	1
-11	-3	0.11904761904761904	0.9230769230769231	2.076923076923077	1.0	0.7692307692307693	-1
